"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"PAL190","2016.0","23.0","05/31/2016 09:00:00","06/07/2016 08:00:00","0.3","0.716","0.159","0.717","0.864","0.258","0.207","0.021","0.022","0.043","0.015"
"LAV410","2016.0","23.0","05/31/2016 09:00:00","06/07/2016 08:00:00","0.257","0.394","0.118","0.305","0.419","0.148","0.122","0.041","0.027","0.035","0.015"
"SEK430","2016.0","23.0","05/31/2016 09:00:00","06/07/2016 08:00:00","2.197","1.778","0.505","1.739","2.216","0.66","0.33","0.148","0.075","0.165","0.016"
"OXF122","2016.0","23.0","05/31/2016 09:00:00","06/07/2016 08:00:00","0.688","1.389","0.402","1.886","2.258","0.549","0.342","0.025","0.064","0.074","0.033"
"CTH110","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.71","0.61","0.146","0.462","0.6","0.233","0.215","0.016","0.059","0.108","0.033"
"CAT175","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.495","0.706","0.17","0.307","0.473","0.293","0.178","0.013","0.027","0.039","0.031"
"HWF187","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.184","0.24","0.058","0.072","0.129","0.089","0.028","0.008","0.007","0.034","0.033"
"BWR139","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","1.14","1.004","0.423","1.092","1.498","0.418","0.346","0.077","0.064","0.074","0.033"
"PAL190","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.438","2.036","0.329","0.692","1.01","0.411","0.526","0.062","0.041","0.065","0.015"
"YOS404","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.663","0.749","0.414","0.579","0.984","0.271","0.135","0.155","0.04","0.054","0.017"
"PIN414","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.357","1.003","1.141","0.49","1.622","0.13","0.201","1.136","0.167","0.084","1.226"
"DCP114","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.931","0.991","0.39","1.357","1.725","0.424","0.427","0.019","0.096","0.058","0.032"
"OXF122","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","1.204","1.15","0.546","1.626","2.146","0.508","0.523","0.021","0.095","0.068","0.033"
"BBE401","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.786","2.654","0.263","0.832","1.081","0.882","0.508","0.09","0.027","0.051","0.025"
"LAV410","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","","","","","","","","","","",""
"SEK430","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","2.217","2.033","0.978","2.202","3.145","0.732","0.334","0.247","0.081","0.165","0.016"
"WFM007","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.146","0.128","0.062","0.1","0.16","0.044","0.057","0.008","0.01","0.019","0.031"
"QAK172","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","1.372","0.933","0.351","1.011","1.347","0.398","0.563","0.019","0.095","0.051","0.033"
"NIC001","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.098","0.43","0.054","0.132","0.184","0.152","0.078","0.007","0.01","0.04","0.017"
"KNZ184","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.431","2.09","0.779","0.898","1.662","0.569","2.757","0.057","0.062","0.075","0.024"
"DEN417","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.156","0.229","0.053","0.064","0.115","0.08","0.038","0.025","0.012","0.023","0.016"
"JOT403","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.821","1.556","1.548","1.87","3.388","0.423","0.514","0.565","0.111","0.14","0.118"
"BEL116","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.816","0.866","0.243","0.861","1.091","0.354","0.371","0.016","0.052","0.04","0.033"
"KIC003","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.319","2.186","0.894","0.814","1.694","0.474","2.806","0.049","0.067","0.08","0.017"
"WFM105","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.162","0.253","0.049","0.148","0.195","0.1","0.051","0.007","0.01","0.025","0.017"
"ALC188","2016.0","24.0","06/07/2016 09:00:00","06/14/2016 08:00:00","0.632","1.873","0.375","0.712","1.076","0.319","0.154","0.468","0.073","0.088","0.096"
"BWR139","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","1.208","0.922","0.542","0.867","1.395","0.37","0.111","0.28","0.051","0.058","0.079"
"DCP114","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.907","1.565","0.511","1.756","2.239","0.651","0.32","0.102","0.075","0.073","0.034"
"OXF122","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","1.019","1.588","0.556","1.836","2.363","0.645","0.292","0.113","0.068","0.074","0.032"
"LAV410","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.25","0.29","0.189","0.186","0.372","0.086","0.035","0.097","0.017","0.022","0.016"
"HWF187","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.344","0.435","0.057","0.24","0.294","0.183","0.088","0.012","0.015","0.041","0.031"
"WFM105","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.529","0.565","0.107","0.67","0.766","0.261","0.176","0.017","0.028","0.044","0.016"
"CAT175","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.748","0.719","0.27","1.163","1.414","0.351","0.154","0.045","0.026","0.036","0.032"
"KNZ184","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.444","2.399","1.102","0.95","2.037","0.682","2.475","0.195","0.074","0.106","0.016"
"QAK172","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","1.295","1.701","0.468","1.517","1.961","0.654","0.479","0.07","0.092","0.057","0.032"
"YOS404","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.915","0.589","0.349","0.436","0.778","0.219","0.095","0.163","0.033","0.041","0.073"
"JOT403","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.268","0.682","0.697","1.584","2.255","0.218","0.282","0.224","0.055","0.127","0.073"
"CTH110","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.814","0.799","0.132","0.79","0.91","0.355","0.214","0.023","0.031","0.036","0.032"
"WFM007","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.376","0.528","0.229","0.596","0.816","0.226","0.206","0.016","0.038","0.066","0.016"
"PAL190","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.735","2.012","0.595","0.817","1.399","0.598","0.658","0.225","0.062","0.092","0.021"
"PIN414","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.453","0.573","0.399","0.392","0.784","0.148","0.124","0.519","0.081","0.055","0.653"
"BEL116","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","1.149","1.17","0.403","1.525","1.904","0.453","0.193","0.134","0.042","0.071","0.034"
"DEN417","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.364","0.163","0.043","0.074","0.115","0.061","0.046","0.024","0.013","0.016","0.016"
"KIC003","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.628","2.218","1.353","1.029","2.366","0.289","2.807","0.13","0.078","0.098","0.015"
"BBE401","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.442","2.056","0.544","0.647","1.181","0.567","0.464","0.294","0.05","0.06","0.058"
"NIC001","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.235","0.47","0.058","0.233","0.287","0.17","0.149","0.012","0.018","0.056","0.016"
"ALC188","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","0.788","2.375","1.228","0.482","1.702","0.288","0.366","0.887","0.141","0.188","0.445"
"SEK430","2016.0","25.0","06/14/2016 09:00:00","06/21/2016 08:00:00","2.38","1.628","1.001","1.481","2.458","0.639","0.28","0.267","0.074","0.15","0.02"
"BBE401","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.39","1.69","0.652","0.423","1.068","0.379","0.432","0.262","0.056","0.052","0.057"
"JOT403","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.822","1.484","1.207","2.239","3.41","0.425","0.475","0.524","0.108","0.15","0.119"
"ALC188","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.417","1.695","0.914","0.345","1.253","0.31","0.207","0.728","0.104","0.085","0.417"
"DEN417","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.346","0.207","0.037","0.102","0.137","0.079","0.038","0.015","0.01","0.021","0.016"
"NIC001","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.195","0.808","0.107","0.26","0.363","0.332","0.121","0.012","0.014","0.048","0.016"
"LAV410","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.481","0.256","0.147","0.32","0.461","0.11","0.035","0.078","0.016","0.025","0.019"
"WFM007","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.273","0.281","0.1","0.383","0.477","0.098","0.1","0.005","0.013","0.017","0.018"
"OXF122","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","1.044","1.646","0.379","1.867","2.216","0.602","0.318","0.058","0.068","0.083","0.032"
"BWR139","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","1.01","1.409","0.61","0.929","1.524","0.559","0.122","0.319","0.063","0.073","0.235"
"KIC003","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.42","1.044","1.058","0.556","1.605","0.209","2.152","0.119","0.062","0.065","0.021"
"BEL116","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.856","1.415","0.311","1.389","1.678","0.508","0.155","0.087","0.04","0.07","0.034"
"KNZ184","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.465","1.308","1.24","0.713","1.942","0.275","2.864","0.18","0.071","0.096","0.029"
"HWF187","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.351","0.694","0.098","0.206","0.3","0.321","0.075","0.01","0.013","0.033","0.033"
"YOS404","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.912","0.53","0.171","0.556","0.718","0.219","0.091","0.107","0.026","0.05","0.062"
"SEK430","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","2.941","1.711","0.675","2.032","2.674","0.693","0.333","0.191","0.078","0.165","0.03"
"QAK172","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","1.102","1.93","0.346","1.331","1.656","0.708","0.377","0.026","0.08","0.069","0.032"
"WFM105","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.402","0.7","0.138","0.427","0.558","0.321","0.166","0.012","0.023","0.031","0.016"
"CAT175","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.492","0.809","0.388","1.185","1.554","0.375","0.226","0.036","0.043","0.033","0.033"
"PIN414","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.752","0.677","0.586","0.685","1.26","0.153","0.163","0.653","0.102","0.065","0.683"
"PAL190","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.791","1.425","0.908","0.519","1.418","0.401","0.846","0.262","0.082","0.104","0.044"
"CTH110","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.846","0.97","0.175","0.961","1.121","0.421","0.252","0.023","0.038","0.037","0.032"
"DCP114","2016.0","26.0","06/21/2016 09:00:00","06/28/2016 08:00:00","0.594","1.427","0.383","1.39","1.75","0.509","0.24","0.021","0.063","0.099","0.016"
"QAK172","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","1.16","1.661","0.493","0.832","1.312","0.561","0.431","0.017","0.092","0.111","0.032"
"JOT403","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","1.003","1.566","1.302","1.804","3.078","0.43","0.554","0.465","0.107","0.147","0.092"
"LAV410","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.55","0.486","0.25","0.469","0.711","0.205","0.063","0.152","0.028","0.033","0.019"
"CTH110","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.726","0.924","0.141","0.732","0.861","0.358","0.181","0.019","0.033","0.053","0.032"
"BEL116","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.426","1.555","0.243","1.03","1.256","0.496","0.119","0.042","0.037","0.192","0.042"
"BWR139","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","1.205","1.705","0.176","1.11","1.269","0.506","0.09","0.167","0.036","0.075","0.02"
"WFM105","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.277","0.637","0.091","0.4","0.484","0.267","0.089","0.011","0.015","0.035","0.016"
"DCP114","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.594","1.427","0.383","1.39","1.75","0.509","0.24","0.021","0.063","0.099","0.016"
"KNZ184","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.311","1.037","0.955","0.701","1.645","0.265","1.746","0.023","0.046","0.103","0.03"
"DEN417","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.237","0.137","0.029","0.057","0.085","0.054","0.02","0.007","0.006","0.024","0.016"
"SEK430","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","2.178","1.846","0.741","2.041","2.75","0.698","0.339","0.292","0.078","0.128","0.027"
"BBE401","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.647","1.74","0.325","0.886","1.196","0.491","0.319","0.12","0.024","0.029","0.015"
"PIN414","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.533","1.248","1.068","0.634","1.692","0.141","0.214","0.967","0.147","0.091","0.665"
"ALC188","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.555","2.531","0.655","0.737","1.38","0.387","0.347","0.699","0.117","0.102","0.399"
"KIC003","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","","","","","","","","","","",""
"YOS404","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","1.114","1.064","0.453","0.947","1.385","0.393","0.157","0.23","0.047","0.064","0.034"
"HWF187","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.324","0.496","0.056","0.15","0.204","0.18","0.039","0.008","0.009","0.047","0.032"
"WFM007","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.326","0.572","0.106","0.432","0.531","0.206","0.109","0.01","0.018","0.028","0.018"
"NIC001","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.342","0.615","0.032","0.228","0.257","0.189","0.07","0.01","0.013","0.116","0.016"
"OXF122","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.71","1.075","0.628","0.932","1.545","0.468","0.213","0.019","0.067","0.152","0.065"
"CAT175","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","0.38","0.836","0.191","0.668","0.848","0.34","0.108","0.019","0.02","0.057","0.038"
"PAL190","2016.0","27.0","06/28/2016 09:00:00","07/05/2016 08:00:00","1.021","1.625","0.293","1.039","1.316","0.535","0.351","0.073","0.034","0.068","0.015"
"QAK172","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.957","2.32","0.22","1.224","1.424","0.807","0.275","0.033","0.059","0.076","0.033"
"LAV410","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.48","0.432","0.237","0.42","0.651","0.141","0.06","0.122","0.026","0.045","0.02"
"KNZ184","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.389","1.933","1.236","0.697","1.922","0.335","1.5","0.395","0.108","0.125","0.189"
"PAL190","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","","","","","","","","","","",""
"SEK430","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","1.834","1.351","0.784","1.844","2.599","0.507","0.271","0.195","0.07","0.207","0.018"
"ALC188","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.514","2.642","1.545","0.355","1.894","0.295","0.632","1.627","0.266","0.173","1.723"
"JOT403","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.395","0.82","0.626","1.77","2.368","0.266","0.213","0.196","0.051","0.103","0.029"
"CTH110","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.832","1.48","0.169","0.829","0.984","0.552","0.168","0.02","0.033","0.079","0.032"
"BWR139","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","1.208","1.709","0.17","1.113","1.265","0.506","0.09","0.165","0.036","0.075","0.017"
"DEN417","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.309","0.22","0.038","0.072","0.109","0.073","0.048","0.02","0.013","0.021","0.016"
"HWF187","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.319","0.869","0.055","0.22","0.272","0.289","0.045","0.008","0.012","0.065","0.031"
"YOS404","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.729","0.553","0.268","0.591","0.85","0.21","0.079","0.109","0.026","0.044","0.015"
"OXF122","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.651","1.662","0.27","1.115","1.367","0.583","0.187","0.039","0.045","0.12","0.032"
"WFM105","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.291","1.009","0.046","0.777","0.81","0.244","0.124","0.01","0.021","0.064","0.016"
"CAT175","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.691","1.867","0.227","1.041","1.251","0.737","0.127","0.016","0.03","0.096","0.058"
"BEL116","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.55","2.107","0.143","1.196","1.32","0.679","0.202","0.026","0.038","0.101","0.034"
"WFM007","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.329","0.996","0.061","0.953","0.999","0.279","0.143","0.011","0.026","0.067","0.023"
"KIC003","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","","","","","","","","","","",""
"BBE401","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.434","2.2","0.606","0.709","1.304","0.622","0.711","0.267","0.057","0.068","0.015"
"DCP114","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.546","1.715","0.185","1.302","1.466","0.621","0.153","0.041","0.043","0.087","0.032"
"PIN414","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.528","0.805","0.682","0.365","1.041","0.162","0.143","0.616","0.095","0.059","0.551"
"NIC001","2016.0","28.0","07/05/2016 09:00:00","07/12/2016 08:00:00","0.176","1.087","0.028","0.355","0.377","0.291","0.078","0.009","0.015","0.097","0.016"
"OXF122","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.574","1.49","0.492","0.947","1.424","0.472","0.319","0.079","0.069","0.088","0.033"
"KNZ184","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.416","1.396","0.943","0.622","1.555","0.299","1.646","0.23","0.081","0.096","0.043"
"WFM105","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.387","1.176","0.139","0.685","0.812","0.415","0.139","0.02","0.024","0.031","0.016"
"PIN414","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.601","0.902","0.802","0.565","1.358","0.155","0.189","0.593","0.102","0.07","0.322"
"LAV410","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","1.059","0.683","0.357","0.851","1.194","0.313","0.108","0.182","0.04","0.058","0.035"
"BBE401","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.655","2.243","0.77","0.53","1.291","0.596","0.801","0.335","0.079","0.086","0.058"
"DCP114","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.757","1.586","0.2","1.414","1.592","0.44","0.238","0.068","0.061","0.074","0.03"
"JOT403","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.294","0.875","0.78","2.024","2.772","0.262","0.177","0.295","0.05","0.045","0.023"
"CAT175","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.429","1.424","0.181","1.029","1.193","0.496","0.155","0.026","0.031","0.048","0.031"
"NIC001","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.275","1.253","0.033","0.418","0.444","0.35","0.127","0.018","0.02","0.078","0.016"
"DEN417","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.196","0.363","0.05","0.101","0.15","0.129","0.047","0.018","0.012","0.037","0.016"
"HWF187","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.47","1.063","0.07","0.32","0.385","0.36","0.084","0.019","0.017","0.057","0.033"
"PAL190","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.908","1.688","0.8","0.888","1.674","0.42","0.945","0.282","0.087","0.118","0.034"
"YOS404","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.966","0.772","0.362","0.885","1.233","0.32","0.134","0.14","0.038","0.059","0.025"
"SEK430","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","2.056","1.451","0.64","2.15","2.756","0.584","0.272","0.195","0.063","0.118","0.016"
"BEL116","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.453","1.375","0.208","1.266","1.453","0.411","0.2","0.077","0.042","0.066","0.033"
"WFM007","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.335","1.029","0.243","0.627","0.86","0.386","0.163","0.014","0.027","0.095","0.028"
"CTH110","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.762","1.41","0.178","0.777","0.943","0.529","0.204","0.031","0.035","0.049","0.031"
"QAK172","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.784","1.692","0.372","1.007","1.363","0.527","0.283","0.058","0.076","0.079","0.032"
"ALC188","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","0.654","2.22","1.291","0.403","1.687","0.27","0.509","0.995","0.167","0.112","0.776"
"BWR139","2016.0","29.0","07/12/2016 09:00:00","07/19/2016 08:00:00","1.35","1.401","0.534","1.069","1.585","0.506","0.123","0.237","0.047","0.061","0.063"
"DCP114","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.804","2.125","0.241","1.472","1.689","0.805","0.228","0.031","0.057","0.066","0.034"
"WFM007","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.276","0.204","0.073","0.428","0.495","0.069","0.093","0.013","0.011","0.013","0.021"
"CAT175","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.646","0.879","0.141","0.627","0.758","0.367","0.169","0.015","0.027","0.037","0.03"
"BWR139","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","1.613","1.996","0.272","1.648","1.894","0.673","0.145","0.18","0.045","0.064","0.033"
"NIC001","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.222","0.708","0.028","0.283","0.306","0.15","0.133","0.011","0.019","0.071","0.016"
"YOS404","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.66","0.56","0.223","0.76","0.97","0.238","0.113","0.084","0.029","0.053","0.029"
"PIN414","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.756","0.947","0.842","0.948","1.775","0.259","0.248","0.484","0.091","0.158","0.261"
"SEK430","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","2.069","1.584","0.761","2.686","3.404","0.662","0.386","0.155","0.079","0.159","0.018"
"DEN417","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.279","0.109","0.029","0.039","0.068","0.041","0.023","0.005","0.006","0.019","0.016"
"BEL116","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","1.186","2.047","0.194","1.869","2.033","0.619","0.258","0.047","0.048","0.074","0.033"
"CTH110","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.879","1.047","0.129","0.72","0.837","0.402","0.231","0.023","0.037","0.046","0.032"
"HWF187","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.249","0.62","0.057","0.218","0.272","0.216","0.093","0.015","0.015","0.035","0.032"
"WFM105","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.406","0.68","0.103","0.535","0.629","0.243","0.159","0.013","0.021","0.031","0.016"
"QAK172","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","1.226","2.104","0.363","1.233","1.576","0.732","0.497","0.029","0.1","0.06","0.032"
"ALC188","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.431","1.742","0.663","0.693","1.345","0.256","0.245","0.502","0.081","0.067","0.076"
"OXF122","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.91","2.297","0.218","1.585","1.777","0.799","0.271","0.036","0.061","0.064","0.032"
"JOT403","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.725","1.445","1.382","2.642","3.981","0.401","0.528","0.525","0.106","0.107","0.098"
"LAV410","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.258","0.209","0.091","0.323","0.408","0.103","0.04","0.047","0.012","0.016","0.014"
"BBE401","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.975","1.402","0.794","0.444","1.23","0.354","0.709","0.326","0.057","0.053","0.076"
"KNZ184","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.508","1.349","0.972","0.798","1.757","0.259","2.07","0.265","0.077","0.076","0.023"
"PAL190","2016.0","30.0","07/19/2016 09:00:00","07/26/2016 08:00:00","0.96","1.084","0.774","0.676","1.439","0.328","0.828","0.278","0.093","0.12","0.043"
"BWR139","2016.0","31.0","07/26/2016 09:00:00","08/02/2016 08:00:00","1.353","2.001","0.272","1.248","1.5","0.692","0.07","0.177","0.031","0.055","0.033"
"PIN414","2016.0","31.0","07/26/2016 09:00:00","08/02/2016 08:00:00","0.626","0.93","0.431","0.974","1.39","0.273","0.313","0.211","0.074","0.204","0.053"
"ALC188","2016.0","31.0","07/26/2016 09:00:00","08/02/2016 08:00:00","0.496","1.88","0.962","0.462","1.416","0.212","0.318","0.724","0.125","0.108","0.324"
"YOS404","2016.0","31.0","07/26/2016 09:00:00","08/02/2016 08:00:00","0.836","0.902","0.275","1.308","1.562","0.417","0.179","0.108","0.037","0.138","0.031"
"DEN417","2016.0","31.0","07/26/2016 09:00:00","08/02/2016 08:00:00","0.29","0.596","0.036","0.038","0.073","0.098","0.033","0.013","0.009","0.021","0.016"
"CAT175","2016.0","31.0","07/26/2016 09:00:00","08/02/2016 08:00:00","0.279","0.825","0.153","0.497","0.642","0.366","0.081","0.01","0.014","0.026","0.031"
